id,from_visit,place_id,visit_date,visit_type,session
6975,0,4196,1577647713386595,2,0
6976,0,4197,1577647815260004,2,0
6977,0,571,1577647874480657,3,0
6978,6977,572,1577647889579485,1,0
6984,6983,571,1577647911600890,6,0
6985,6984,578,1577647920431951,1,0
6986,6985,579,1577647959430540,1,0
6987,6986,879,1577648078759699,1,0
6988,6987,878,1577648189571481,1,0
6989,0,2405,1577648264690149,2,0
6990,0,905,1577648443846447,3,0
6991,6990,906,1577648530984984,1,0
6992,6991,3142,1577648546736973,1,0
6993,0,4203,1577648702508760,2,0
6994,0,4204,1577648710770526,1,0
6995,6994,4205,1577648718454553,1,0
6996,6995,4204,1577649164805068,1,0
6997,6996,4206,1577649171187768,1,0
6998,0,1182,1577649223029460,1,0
6999,6998,1183,1577649223329270,5,0
7001,0,4208,1577649243847850,2,0
7002,0,4209,1577649249635903,1,0
7003,7002,4210,1577649287785459,1,0
7004,7003,4211,1577649293516864,1,0
7005,7004,4212,1577649327506584,1,0
7006,0,10,1577653602541674,1,0
7007,7006,4213,1577653603588866,6,0
7008,0,10,1577653609949439,1,0
7009,0,14,1577653968427722,3,0
7010,7009,4214,1577653980081437,1,0
7011,7009,4215,1577654088486034,1,0
7012,7009,4216,1577654158146199,1,0
7013,0,14,1577654381068551,3,0
7014,0,10,1577702537794354,1,0
7015,7014,4217,1577702538043826,6,0
7016,0,10,1577702541253877,1,0
7017,0,98,1577703349670306,2,0
7018,7017,4218,1577703371165333,1,0
7019,7018,4219,1577703382486849,1,0
7020,7019,3600,1577703392092272,1,0
7021,7019,3600,1577703407753330,1,0
7022,7021,4220,1577703414197312,1,0
7023,7021,4221,1577703429772397,1,0
7024,7021,4222,1577703457566147,1,0
7025,0,4223,1577708503586088,2,0
7026,0,4224,1577708649105036,1,0
7027,0,4225,1577709486157017,2,0
7028,0,4226,1577709494244617,1,0
7029,0,4227,1577709645786972,1,0
7030,7029,4218,1577709697170681,1,0
7031,0,14,1577710779754967,3,0
7032,0,4224,1577711713709207,9,0
7033,0,4228,1577713132458283,2,0
7034,0,4229,1577713137003071,1,0
7035,0,4230,1577713948106193,2,0
7036,0,10,1577717030845971,1,0
7037,7036,4231,1577717030884441,6,0
7038,0,10,1577717034586204,1,0
7039,0,4232,1577717062142235,2,0
7040,7039,4233,1577717065335455,1,0
7043,0,3477,1577717113467944,2,0
7044,0,3478,1577717117609903,1,0
7045,0,4208,1577717751354223,2,0
7046,0,4209,1577717754373843,1,0
7047,0,4236,1577717772729982,2,0
7048,7047,4237,1577717777353229,1,0
7049,7047,4236,1577718050342752,9,0
7050,7049,4237,1577718055276399,1,0
7051,0,3924,1577719296656194,2,0
7052,0,4238,1577719311109376,1,0
7053,0,4239,1577719325113494,1,0
7054,0,4240,1577719363200601,1,0
7055,0,4241,1577720170601564,1,0
7056,7055,4241,1577720181685933,9,0
7057,0,4242,1577720252217267,1,0
7058,7057,4243,1577720263602870,1,0
7059,0,4244,1577720277117544,2,0
7060,0,4245,1577722075660885,2,0
7062,0,4247,1577722117783797,2,0
7063,0,4248,1577722125976084,1,0
7064,0,4249,1577722169064481,2,0
7065,7063,4250,1577722240936544,1,0
7068,7067,4253,1577722287764187,6,0
7069,7068,4254,1577722322403592,1,0
7070,0,4255,1577722354686814,1,0
7071,7069,4256,1577722373283461,1,0
7072,7064,4257,1577722400147029,1,0
7073,7072,4258,1577722422321623,1,0
7074,0,4259,1577722458065641,2,0
7075,7073,4260,1577722497829169,1,0
7076,7075,4261,1577722504991533,6,0
7077,7076,4260,1577722536277619,1,0
7078,7077,4262,1577722540135407,1,0
7079,7078,4263,1577722591618841,1,0
7080,7079,4264,1577722613814161,1,0
7081,0,329,1577722645315084,2,0
7082,0,4265,1577722662814824,1,0
7083,0,4266,1577722677375795,1,0
7084,0,4267,1577722696504846,2,0
7085,0,4268,1577722701429573,1,0
7086,0,3527,1577724139199033,2,0
7087,0,4269,1577724162899700,2,0
7088,7086,4270,1577724167331735,1,0
7089,7088,3527,1577724168467568,5,0
7091,7089,4272,1577724194105645,1,0
7092,0,10,1577771807545520,1,0
7093,7092,4273,1577771807829180,6,0
7094,0,10,1577771810036273,1,0
7095,0,3788,1577771822749129,2,0
7096,7095,3865,1577771826586817,1,0
7097,7096,4274,1577771833463366,1,0
7098,7097,4275,1577771837618610,1,0
7099,7098,4274,1577771843163472,1,0
7100,7099,4275,1577771859921509,1,0
7101,7100,3851,1577771866810320,1,0
7102,7101,4276,1577771869231661,1,0
7103,7102,4277,1577771869899650,1,0
7104,7103,4278,1577771869922470,1,0
7105,7104,4279,1577771881530742,1,0
7106,7105,4280,1577772082883872,1,0
7107,7106,4279,1577772087714898,1,0
7108,7107,4281,1577772101283490,1,0
7109,7107,4281,1577772232350502,1,0
7110,7107,4278,1577772246579255,1,0
7111,0,98,1577772281940370,2,0
7112,7111,4282,1577772331660467,1,0
7113,7110,4283,1577772368798057,1,0
7114,7113,4278,1577772383946174,1,0
7115,0,4284,1577773459161422,2,0
7116,0,4285,1577773466421086,1,0
7117,0,3603,1577773553753918,1,0
7118,7117,3604,1577773559164249,1,0
7119,7117,3619,1577773586748014,1,0
7120,7119,4286,1577773592157467,1,0
7121,0,10,1577788739040735,1,0
7122,7121,4287,1577788739106064,6,0
7123,0,10,1577788741290612,1,0
7124,0,10,1577790969584216,1,0
7125,7124,4288,1577790969989941,6,0
7126,0,10,1577790974696738,1,0
7127,0,10,1577791184725150,1,0
7128,7127,4289,1577791184793010,6,0
7129,0,10,1577791188257007,1,0
7130,0,4290,1577794558460957,2,0
7131,0,4291,1577794564163969,1,0
7132,0,4292,1577795280846290,2,0
7133,0,4293,1577795310159115,1,0
7134,0,4294,1577797989754176,1,0
7135,0,4295,1577798003936727,1,0
7136,0,4296,1577798013715211,1,0
7137,0,4297,1577798026149933,1,0
7138,0,4298,1577798033138393,2,0
7139,7138,4299,1577798033642000,5,0
7140,7139,4300,1577798033975613,5,0
7141,0,4301,1577798268960285,2,0
7142,0,98,1577798492282575,2,0
7143,7142,4302,1577798509698714,1,0
7144,7143,4303,1577798536458084,1,0
7145,7144,655,1577798544832999,1,0
7146,7145,3620,1577798547581106,1,0
7147,7146,4304,1577798551386000,1,0
7148,7147,4305,1577798554921883,1,0
7149,7148,4306,1577798559122970,1,0
7150,7149,4307,1577798565826347,1,0
7151,7150,4308,1577798570338761,1,0
7152,7151,4309,1577798581376092,1,0
7153,7149,4310,1577798612126135,1,0
7154,7149,4311,1577798630486682,1,0
7155,7154,4312,1577798636000631,1,0
7156,7154,4313,1577798643639222,1,0
7157,7154,4314,1577798648309478,1,0
7158,7149,4315,1577798656792627,1,0
7159,7158,4316,1577798661959366,1,0
7160,7158,4317,1577798666952938,1,0
7161,7158,4316,1577798674801990,1,0
7162,7158,4318,1577798682313084,1,0
7163,7158,4319,1577798691881723,1,0
7164,7149,4311,1577798706794104,1,0
7165,7164,4320,1577798710431627,1,0
7166,7149,4310,1577798726071686,1,0
7167,7149,4311,1577798799581221,1,0
7168,7167,4312,1577798803412888,1,0
7169,7168,4321,1577798806797398,1,0
7170,7169,4322,1577798807633021,6,0
7171,7167,4314,1577798816774175,1,0
7172,7167,4314,1577798867121214,1,0
7173,7167,4306,1577798870670091,1,0
7174,7173,4310,1577798874973968,1,0
7175,7173,4315,1577798898634701,1,0
7176,7175,4318,1577798903055885,1,0
7177,7176,4306,1577798937253478,1,0
7178,0,4323,1577798945738352,1,0
7179,7177,4310,1577798953591716,1,0
7180,7175,4324,1577798975514788,1,0
7181,7175,4318,1577799005612997,1,0
7182,0,4325,1577799059908175,1,0
7183,0,4326,1577799065061075,1,0
7184,0,4298,1577799078816566,2,0
7185,7184,4299,1577799078830154,5,0
7186,7185,4300,1577799079693531,5,0
7187,0,4327,1577799450555481,2,0
7188,0,4328,1577799459201433,1,0
7189,0,4329,1577803276623346,1,0
7190,0,14,1577820493539220,2,0
7191,7190,4330,1577820508291812,1,0
7192,0,14,1577821436698204,1,0
7193,0,10,1577861197805310,1,0
7194,7193,4331,1577861197923449,6,0
7195,0,10,1577861200857783,1,0
7196,0,4332,1577861293250072,1,0
7197,0,4332,1577861350299518,1,0
7198,7197,4333,1577861443942357,1,0
7200,7199,4335,1577861444883673,1,0
7201,0,10,1577868628131600,1,0
7202,7201,4336,1577868628523549,6,0
7203,0,10,1577868630621225,1,0
7204,0,4332,1577868692941586,1,0
7205,7204,4337,1577868797192832,1,0
7206,7204,4338,1577868797439853,1,0
7207,7205,4339,1577868797716260,6,0
7209,7208,4335,1577868802292230,1,0
7210,7207,4341,1577868817264698,1,0
7211,7210,4342,1577868892258536,1,0
7212,7211,4343,1577868892909088,6,0
7213,7212,4344,1577868897035972,1,0
7214,7213,4345,1577868898222636,6,0
7217,7212,4344,1577869602444933,1,0
7218,7210,4342,1577869621019755,1,0
7219,7218,4343,1577869622912961,6,0
7220,0,4348,1577869630419999,1,0
7221,7210,4342,1577869648822715,1,0
7222,7221,4343,1577869650763289,6,0
7223,7210,4341,1577869672677497,9,0
7224,7223,4342,1577869685183695,1,0
7225,7224,4343,1577869687205557,6,0
7226,7223,4342,1577869824820116,1,0
7227,7226,4343,1577869825475086,6,0
7228,0,4349,1577869861631513,1,0
7229,7228,4349,1577869948961591,9,0
7230,0,1580,1577870012640986,2,0
7231,7230,1581,1577870015283399,1,0
7232,7231,1582,1577870022464596,1,0
7233,7232,4350,1577870023240356,6,0
7234,7233,1584,1577870023606576,6,0
7235,7234,1585,1577870024029124,6,0
7236,7235,1586,1577870025367366,1,0
7237,7236,1587,1577870026666722,1,0
7238,0,429,1577870081654386,2,0
7239,0,430,1577870087149963,1,0
7240,7239,4351,1577870135356326,1,0
7241,0,4352,1577870248204718,2,0
7242,0,4353,1577870378994971,1,0
7243,0,4354,1577870475260633,9,0
7244,0,4355,1577871018296377,9,0
7245,0,4356,1577871163223506,1,0
7246,7245,4357,1577871202721631,1,0
7247,7245,4357,1577871246867280,1,0
7248,0,1580,1577883190273774,2,0
7249,0,1581,1577883195047891,1,0
7250,0,1580,1577890186166333,2,0
7251,0,1581,1577890187977572,1,0
7252,7251,1582,1577890219141561,1,0
7253,7252,4358,1577890219678376,6,0
7254,7253,1584,1577890221163544,6,0
7255,7254,1585,1577890221520916,6,0
7256,7255,1586,1577890222662984,1,0
7257,7256,1587,1577890223737737,1,0
7259,0,4360,1577890903514696,2,0
7263,7262,4364,1577891019911753,1,0
7266,0,4367,1577892456690743,2,0
7267,0,4368,1577892471842582,1,0
7268,0,4369,1577893508356196,2,0
7269,0,4370,1577893512519328,1,0
7270,0,4290,1577893574296015,2,0
7271,0,4291,1577893579323420,1,0
7272,7271,4371,1577893805451644,1,0
7273,0,98,1577894145090681,2,0
7274,7273,655,1577894151329130,1,0
7275,7274,4372,1577894157376158,1,0
7276,7275,4373,1577894163646869,1,0
7277,7276,4374,1577894167649287,1,0
7278,7277,2880,1577894186459647,1,0
7279,7278,4141,1577894219743870,1,0
7280,7279,655,1577894224408660,1,0
7281,7280,2880,1577894236142504,1,0
7282,7281,655,1577894245023872,1,0
7283,7282,98,1577894248071470,1,0
7284,0,4375,1577894429571522,2,0
7285,0,4376,1577894444250817,1,0
7286,0,1924,1577894970187507,1,0
7287,7286,2327,1577894986389400,1,0
7288,7287,4377,1577895007261895,1,0
7289,7288,4378,1577895009757570,1,0
7290,7289,4379,1577895013478473,1,0
7291,7290,4380,1577895021196353,1,0
7292,7291,4381,1577895037428462,1,0
7293,7292,4379,1577895045410307,1,0
7294,7293,4380,1577895047272774,1,0
7295,7294,4381,1577895049083147,1,0
7296,7295,4379,1577895103495919,1,0
7297,7296,4380,1577895105500175,1,0
7298,7297,4381,1577895109763419,1,0
7299,7298,4380,1577895249636957,1,0
7300,7299,4381,1577895259160154,1,0
7301,7300,4380,1577895402364723,1,0
7302,7301,4381,1577895404529303,1,0
7303,0,4382,1577895721882501,2,0
7304,0,4383,1577895738508221,1,0
7305,7304,4384,1577895770615377,1,0
7307,0,4386,1577895908265307,1,0
7309,0,4388,1577895934250933,1,0
7310,0,4389,1577896184671537,2,0
7311,0,4390,1577896188043028,1,0
7312,0,4380,1577896611944937,1,0
7313,7312,4381,1577896613398275,1,0
7314,7313,4380,1577897234069229,1,0
7315,7314,4391,1577897235264259,1,0
7316,7314,4391,1577897287338126,1,0
7317,7314,4391,1577897420566912,1,0
7318,7317,4379,1577897474945812,1,0
7319,7318,4380,1577897476751616,1,0
7320,7319,4391,1577897478306799,1,0
7321,7320,4380,1577897674495274,1,0
7322,7321,4391,1577897675860186,1,0
7323,7322,4380,1577897754123793,1,0
7324,7323,4391,1577897756418294,1,0
7325,7323,4391,1577897960114447,1,0
7326,0,4392,1577898114202640,2,0
7327,0,4393,1577898118979836,1,0
7328,7323,4391,1577898181718892,1,0
7329,7323,4391,1577898361734028,1,0
7330,7329,4394,1577898428961576,1,0
7331,7329,4381,1577898431864982,1,0
7332,7329,4394,1577898436237375,1,0
7333,7329,4381,1577898438672715,1,0
7334,0,4395,1577898513710563,1,0
7335,0,4396,1577898568828513,2,0
7337,0,98,1577898772266585,9,0
7338,7337,2880,1577898801884158,1,0
7339,7338,3615,1577898825931334,1,0
7340,7339,4398,1577898855702147,1,0
7341,7340,4399,1577898869672032,1,0
7342,0,4400,1577898880472256,1,0
7343,7341,4401,1577898890812231,1,0
7344,7343,4402,1577898923750957,1,0
7345,7344,4403,1577898927373740,1,0
7346,7345,4398,1577898935488706,1,0
7347,7346,4404,1577898940886865,1,0
7348,7347,3615,1577898986107617,1,0
7349,7347,655,1577898987536434,1,0
7350,7349,2880,1577898990499953,1,0
7351,0,4405,1577899019365435,2,0
7352,7350,3615,1577899019802411,1,0
7353,0,4406,1577899026522216,1,0
7354,7352,4398,1577899029297985,1,0
7355,7354,4407,1577899053429702,1,0
7356,7355,4408,1577899059628417,1,0
7357,7356,3615,1577899147999809,1,0
7358,0,4409,1577899193912933,2,0
7359,0,4410,1577899207103207,1,0
7360,0,4411,1577899239952521,1,0
7361,0,4412,1577899258976028,2,0
7362,7357,655,1577899369062981,1,0
7363,7362,2880,1577899422742191,1,0
7364,7363,3615,1577899428980546,1,0
7365,7364,3617,1577899431810945,1,0
7366,7365,4413,1577899439154922,1,0
7367,7365,4413,1577899447706209,1,0
7368,0,3617,1577899455606292,1,0
7369,7368,4051,1577899458356600,1,0
7370,7368,3692,1577899469818845,1,0
7371,7368,3692,1577899501962176,1,0
7372,7368,655,1577899532439749,1,0
7373,7372,2880,1577899541757447,1,0
7374,7373,3615,1577899547075814,1,0
7375,7374,4414,1577899549591732,1,0
7376,7375,3615,1577899573573750,1,0
7377,7376,4398,1577899605850456,1,0
7378,7377,4404,1577899611408976,1,0
7379,7378,655,1577899622763736,1,0
7380,7379,2880,1577899625039870,1,0
7381,7380,4101,1577899666281640,1,0
7382,7381,4415,1577899673634974,1,0
7383,7382,4101,1577899696223389,1,0
7384,7382,4416,1577899792922765,1,0
7385,7384,4415,1577899802901233,1,0
7386,0,4417,1577899860071411,2,0
7387,7384,4101,1577899896422357,1,0
7388,7387,4118,1577899932971810,1,0
7389,7388,4120,1577899939818612,1,0
7390,7387,655,1577899957640090,1,0
7391,0,14,1577900036073515,3,0
7392,7391,4418,1577900096595456,1,0
7393,7390,2880,1577900524702448,1,0
7394,7393,2883,1577900527638051,1,0
7395,0,4419,1577900622589681,2,0
7396,0,4420,1577900626337593,1,0
7397,0,4421,1577900695034104,2,0
7398,0,4422,1577900699795360,1,0
7399,0,4423,1577900866215494,2,0
7400,0,4424,1577900870409018,1,0
7401,7400,4425,1577900940360167,1,0
7402,0,4426,1577901032160938,2,0
7403,7402,4427,1577901065164704,5,0
7404,0,4428,1577901079166912,2,0
7405,0,4429,1577901097103266,1,0
7406,0,98,1577901123637348,2,0
7407,0,98,1577901209399205,2,0
7408,7403,4430,1577901236589378,1,0
7409,7408,4431,1577901247758271,1,0
7410,7409,4432,1577901248049778,5,0
7411,0,4433,1577901354202040,2,0
7412,0,4434,1577901357996643,1,0
7414,7413,4436,1577901371226255,1,0
7415,0,98,1577901394996347,2,0
7416,7415,655,1577901403118778,1,0
7417,0,4437,1577901437169928,2,0
7418,0,4438,1577901441259942,1,0
7419,0,4439,1577901470451045,2,0
7422,0,4442,1577901489184193,1,0
7423,7422,4443,1577901489417888,5,0
7424,7423,4444,1577901489792971,6,0
7425,0,4445,1577901496135612,1,0
7426,0,4446,1577901497364301,1,0
7427,0,4447,1577901498399489,1,0
7428,0,4448,1577901500407828,1,0
7429,0,4449,1577901512804280,1,0
7430,0,4450,1577901572768899,2,0
7431,0,4451,1577901614308952,1,0
7432,0,2892,1577901757935511,1,0
7433,0,4452,1577901819078570,2,0
7435,0,4454,1577901831361825,1,0
7436,0,1924,1577901899558580,1,0
7437,7436,4379,1577901904467403,1,0
7438,7437,1924,1577901972023998,1,0
7439,7438,4380,1577901973743388,1,0
7440,7439,4455,1577901980504878,1,0
7441,7440,4456,1577901981947231,1,0
7442,0,4457,1577902046935084,1,0
7443,7441,1924,1577902174283002,1,0
7444,7443,4380,1577902177347253,1,0
7445,7444,4455,1577902179833035,1,0
7446,0,2880,1577902542322837,1,0
7447,7446,3615,1577902546074393,1,0
7448,7447,3617,1577902553524031,1,0
7449,0,4458,1577902597060524,2,0
7450,0,4459,1577902602916677,1,0
7451,7448,655,1577902667101813,1,0
7452,7451,3615,1577902711025728,1,0
7453,7451,2880,1577902723952484,1,0
7454,7453,3615,1577902726906112,1,0
7455,7454,3617,1577902730307862,1,0
7456,7455,3874,1577902745976772,1,0
7457,7456,3617,1577902746986529,1,0
7458,7457,3874,1577902748103777,1,0
7459,7450,4460,1577902762617860,1,0
7460,7459,4461,1577902762895053,5,0
7461,0,4462,1577902825486134,2,0
7462,0,4463,1577902829655512,1,0
7463,7458,655,1577902908790014,1,0
7464,0,4464,1577903172011136,1,0
7465,7464,4465,1577903186693195,1,0
7466,7464,4466,1577903194548933,1,0
7467,7464,4466,1577903207715842,1,0
7468,7467,4467,1577903210800742,1,0
7469,7464,4465,1577903225037498,1,0
7470,7469,4468,1577903228077702,1,0
7471,7470,4469,1577903230890235,1,0
7472,7469,4470,1577903237450183,1,0
7473,7469,4471,1577903246342780,1,0
7474,0,2880,1577903278228927,1,0
7475,0,10,1577918284010755,1,0
7476,7475,4472,1577918284098524,6,0
7477,0,10,1577918288172390,1,0
7478,0,14,1577918297867570,2,0
7479,0,10,1577972887548862,1,0
7480,7479,4473,1577972888195066,6,0
7481,0,10,1577972891124309,1,0
7482,0,98,1577973028886423,2,0
7483,7482,655,1577973038876571,1,0
7484,7483,2880,1577973041994754,1,0
7485,7484,3615,1577973047563367,1,0
7486,7485,4474,1577973050647766,1,0
7487,0,4475,1577973058484116,1,0
7488,0,4476,1577973135821605,2,0
7489,0,4477,1577973145058929,1,0
7490,7487,3617,1577973418957120,1,0
7491,0,14,1577973446751289,3,0
7492,0,14,1577973451090670,3,0
7493,7489,4478,1577973534271746,1,0
7494,7493,4479,1577973534276512,6,0
7495,7494,4480,1577973536243075,5,0
7496,7495,4481,1577973536491229,5,0
7497,0,4482,1577973642517984,2,0
7498,0,63,1577973647886934,1,0
7499,7492,4483,1577973659636098,1,0
7500,0,4484,1577973718508812,1,0
7501,7500,61,1577973760922408,1,0
7502,7501,4485,1577973777827542,1,0
7503,7501,4486,1577973778770706,1,0
7504,7499,14,1577973844304553,1,0
7505,0,14,1577973978164101,3,0
7506,0,1924,1577974118791878,1,0
7507,0,4487,1577974144791769,2,0
7508,0,4488,1577974153141678,1,0
7509,7506,2327,1577974222215551,1,0
7510,7509,4377,1577974244407910,1,0
7511,7510,4379,1577974247239181,1,0
7512,7511,4380,1577974248401587,1,0
7513,7512,4391,1577974253825837,1,0
7514,0,4489,1577974280416680,2,0
7515,7514,4490,1577974473669229,1,0
7516,7515,4491,1577974480324296,1,0
7517,0,4492,1577976279135946,2,0
7518,0,4493,1577976285725383,1,0
7519,0,4494,1577976439529760,2,0
7520,0,4495,1577976448455933,1,0
7521,0,4496,1577980345858868,2,0
7523,0,4498,1577980376384753,1,0
7524,0,4499,1577980819131238,2,0
7525,0,4500,1577980823534350,1,0
7526,0,4501,1577980931255257,2,0
7527,0,4502,1577980936651613,1,0
7529,0,1924,1577981146051784,1,0
7530,7529,4380,1577981151471174,1,0
7531,7530,4379,1577981163536072,1,0
7532,7531,4380,1577981172204803,1,0
7533,7532,4379,1577981173214338,1,0
7534,7533,4380,1577981176213916,1,0
7535,7534,4379,1577981182629887,1,0
7536,7535,4380,1577981478378945,1,0
7537,7536,4391,1577981480832678,1,0
7538,7536,4504,1577981698822620,1,0
7539,7538,4380,1577981747993172,1,0
7540,7539,4504,1577981751362926,1,0
7541,7540,4380,1577981799988783,1,0
7542,0,98,1577982070917815,2,0
7543,7542,655,1577982076954088,1,0
7544,7543,2880,1577982085749022,1,0
7545,7544,3615,1577982089471943,1,0
7546,7545,3617,1577982093196892,1,0
7547,7546,3692,1577982097576181,1,0
7548,7544,655,1577982141555516,1,0
7549,0,14,1577982149867819,3,0
7550,7549,4505,1577982166738610,1,0
7551,7550,2848,1577982186328906,1,0
7552,7551,4506,1577982199738601,1,0
7553,0,1924,1577982239556139,1,0
7554,7552,4507,1577982260918733,1,0
7555,0,2305,1577982366238872,2,0
7556,7555,4508,1577982376558656,1,0
7557,7556,4509,1577982379640673,1,0
7558,7557,4510,1577982388114079,1,0
7559,7558,4511,1577982390659911,1,0
7560,7559,4509,1577982427647502,1,0
7561,7560,4512,1577982430161083,1,0
7562,7561,4513,1577982432775609,1,0
7563,7560,4510,1577982442701818,1,0
7564,7563,4511,1577982444778813,1,0
7565,0,4514,1577982484761097,2,0
7569,7553,4380,1577982552911761,1,0
7571,7569,4380,1577983088562911,9,0
7572,0,655,1577983654754673,9,0
7573,0,4518,1577983871887324,2,0
7574,0,4519,1577983874462463,1,0
7575,0,4520,1577984326925111,2,0
7576,0,4521,1577984329981077,1,0
7577,0,4522,1577984402119189,2,0
7578,0,4523,1577984410944582,1,0
7579,0,4524,1577984453010955,1,0
7580,0,4525,1577985380972195,2,0
7581,7580,4526,1577985383809051,1,0
7582,0,10,1577985392864170,1,0
7583,7582,4527,1577985393554921,6,0
7584,0,10,1577985396375683,1,0
7585,0,4528,1577985537042232,2,0
7586,0,4529,1577985553038855,1,0
7587,0,3103,1577985750338822,2,0
7588,0,3104,1577985757461114,1,0
7589,7588,3708,1577985810859698,1,0
7590,7589,4530,1577985953774149,1,0
7591,0,3915,1577985962606163,2,0
7592,0,3916,1577985966669195,1,0
7593,7592,3917,1577985970628971,1,0
7594,7593,3918,1577985970650445,1,0
7595,7594,3919,1577985977125588,1,0
7596,7595,3920,1577985981249506,1,0
7597,7596,4531,1577985988598984,1,0
7598,7597,4532,1577985991176489,1,0
7599,0,4533,1577986025380734,1,0
7600,0,4534,1577986030333943,1,0
7601,0,1580,1577986356676903,2,0
7602,0,1581,1577986360223360,1,0
